"X","long","lat","Áö¹øÁÖ¼Ò","cluster"
10849,127.0525876,37.65746411,"µµºÀ±¸",4
10850,127.0526185,37.65752927,"µµºÀ±¸",4
10851,127.0522096,37.65818048,"µµºÀ±¸",4
10852,127.0531102,37.65685425,"µµºÀ±¸",4
10853,127.0526185,37.65752927,"µµºÀ±¸",4
10854,127.0531102,37.65685425,"µµºÀ±¸",4
10855,127.0413383,37.6515755,"µµºÀ±¸",4
10856,127.0467052,37.65117434,"µµºÀ±¸",4
10857,127.0465169,37.65112628,"µµºÀ±¸",4
10858,127.0413383,37.6515755,"µµºÀ±¸",4
10859,127.0418755,37.6515787,"µµºÀ±¸",4
10860,127.0441258,37.65120717,"µµºÀ±¸",4
10861,127.0446366,37.65108802,"µµºÀ±¸",4
10862,127.0451651,37.6510311,"µµºÀ±¸",4
10863,127.0455047,37.65100259,"µµºÀ±¸",4
10864,127.0460057,37.65102868,"µµºÀ±¸",4
10865,127.0465169,37.65112628,"µµºÀ±¸",4
10866,127.041593,37.65157967,"µµºÀ±¸",4
10867,127.0533726,37.65288569,"µµºÀ±¸",4
10868,127.0416866,37.63101695,"µµºÀ±¸",1
10869,127.0424594,37.63055733,"µµºÀ±¸",1
10870,127.0416802,37.63135852,"µµºÀ±¸",1
10871,127.0416866,37.63101695,"µµºÀ±¸",1
10872,127.0416802,37.63135852,"µµºÀ±¸",1
10873,127.0405735,37.63202368,"µµºÀ±¸",1
10874,127.0399677,37.63250702,"µµºÀ±¸",1
10875,127.0405735,37.63202368,"µµºÀ±¸",1
10876,127.0399677,37.63250702,"µµºÀ±¸",1
10877,127.0402107,37.63226643,"µµºÀ±¸",1
10878,127.0405735,37.63202368,"µµºÀ±¸",1
10879,127.0396274,37.63289671,"µµºÀ±¸",1
10880,127.0408624,37.6319435,"µµºÀ±¸",1
10881,127.038147,37.63420947,"µµºÀ±¸",1
10882,127.0385319,37.63436377,"µµºÀ±¸",1
10883,127.0387909,37.63386435,"µµºÀ±¸",1
10884,127.039904,37.63214471,"µµºÀ±¸",1
10885,127.0407077,37.63159595,"µµºÀ±¸",1
10886,127.0392333,37.63331611,"µµºÀ±¸",1
10887,127.0384391,37.63458006,"µµºÀ±¸",1
10888,127.0407077,37.63159595,"µµºÀ±¸",1
10889,127.039904,37.63214471,"µµºÀ±¸",1
10890,127.0382343,37.63528812,"µµºÀ±¸",3
10891,127.0382343,37.63528812,"µµºÀ±¸",3
10892,127.0380078,37.63626703,"µµºÀ±¸",3
10893,127.0345069,37.63885419,"µµºÀ±¸",3
10894,127.0332825,37.64149875,"µµºÀ±¸",2
10895,127.032446,37.6444579,"µµºÀ±¸",2
10896,127.0326626,37.64482037,"µµºÀ±¸",2
10897,127.0326626,37.64482037,"µµºÀ±¸",2
10898,127.0328332,37.64511187,"µµºÀ±¸",2
10899,127.0328127,37.64507434,"µµºÀ±¸",2
10900,127.0324973,37.6445432,"µµºÀ±¸",2
10901,127.0325254,37.64459188,"µµºÀ±¸",2
10902,127.0376978,37.65128757,"µµºÀ±¸",2
10903,127.0362762,37.6508658,"µµºÀ±¸",2
10904,127.0372058,37.65124743,"µµºÀ±¸",2
10905,127.0363286,37.65089737,"µµºÀ±¸",2
10906,127.0370078,37.6512329,"µµºÀ±¸",2
10907,127.032244,37.64413927,"µµºÀ±¸",2
10908,127.0313887,37.64312832,"µµºÀ±¸",2
10909,127.0313887,37.64312832,"µµºÀ±¸",2
10910,127.0313887,37.64312832,"µµºÀ±¸",2
10911,127.0319159,37.64369409,"µµºÀ±¸",2
10912,127.0367383,37.63718612,"µµºÀ±¸",3
10913,127.0362238,37.65083423,"µµºÀ±¸",2
10914,127.0361036,37.65063956,"µµºÀ±¸",2
10915,127.0361036,37.65063956,"µµºÀ±¸",2
10916,127.0361036,37.65063956,"µµºÀ±¸",2
10917,127.035265,37.64921822,"µµºÀ±¸",2
10918,127.0352924,37.64926278,"µµºÀ±¸",2
10919,127.0347813,37.64839364,"µµºÀ±¸",2
10920,127.0352419,37.64917996,"µµºÀ±¸",2
10921,127.0352419,37.64917996,"µµºÀ±¸",2
10922,127.0335804,37.64637887,"µµºÀ±¸",2
10923,127.033631,37.64647134,"µµºÀ±¸",2
10924,127.0336925,37.64657551,"µµºÀ±¸",2
10925,127.0343549,37.64768683,"µµºÀ±¸",2
10926,127.0334809,37.64621146,"µµºÀ±¸",2
10927,127.0328621,37.64516642,"µµºÀ±¸",2
10928,127.0396238,37.65650853,"µµºÀ±¸",4
10929,127.0394422,37.65657908,"µµºÀ±¸",4
10930,127.0397047,37.65664474,"µµºÀ±¸",4
10931,127.0395843,37.65682601,"µµºÀ±¸",4
10932,127.0397736,37.65676089,"µµºÀ±¸",4
10933,127.0311298,37.64297322,"µµºÀ±¸",2
10934,127.0319736,37.64243127,"µµºÀ±¸",2
10935,127.0319736,37.64243127,"µµºÀ±¸",2
10936,127.0329105,37.64165351,"µµºÀ±¸",2
10937,127.0325116,37.64204613,"µµºÀ±¸",2
10938,127.0329105,37.64165351,"µµºÀ±¸",2
10939,127.0329105,37.64165351,"µµºÀ±¸",2
10940,127.0332656,37.64113907,"µµºÀ±¸",2
10941,127.0342823,37.63877221,"µµºÀ±¸",3
10942,127.0339644,37.63961041,"µµºÀ±¸",3
10943,127.0341146,37.63925581,"µµºÀ±¸",3
10944,127.0342823,37.63877221,"µµºÀ±¸",3
10945,127.0336509,37.64031326,"µµºÀ±¸",2
10946,127.0339644,37.63961041,"µµºÀ±¸",3
10947,127.0342823,37.63877221,"µµºÀ±¸",3
10948,127.0336509,37.64031326,"µµºÀ±¸",2
10949,127.0346145,37.63798674,"µµºÀ±¸",3
10950,127.0361462,37.63710854,"µµºÀ±¸",3
10951,127.0348913,37.63767139,"µµºÀ±¸",3
10952,127.0352596,37.63739859,"µµºÀ±¸",3
10953,127.0361462,37.63710854,"µµºÀ±¸",3
10954,127.0348563,37.63770052,"µµºÀ±¸",3
10955,127.0361462,37.63710854,"µµºÀ±¸",3
10956,127.0367975,37.6369302,"µµºÀ±¸",3
10957,127.0372391,37.63675943,"µµºÀ±¸",3
10958,127.037731,37.6363397,"µµºÀ±¸",3
10959,127.037731,37.6363397,"µµºÀ±¸",3
10960,127.0375897,37.63648503,"µµºÀ±¸",3
10961,127.0509385,37.66071747,"µµºÀ±¸",4
10962,127.0509385,37.66071747,"µµºÀ±¸",4
10963,127.0507978,37.66070489,"µµºÀ±¸",4
10964,127.0510394,37.66020562,"µµºÀ±¸",4
10965,127.0510394,37.66020562,"µµºÀ±¸",4
10966,127.0424194,37.66155338,"µµºÀ±¸",4
10967,127.0548394,37.64414117,"µµºÀ±¸",4
10968,127.0552365,37.64589111,"µµºÀ±¸",4
10969,127.055083,37.64507746,"µµºÀ±¸",4
10970,127.0548908,37.64579627,"µµºÀ±¸",4
10971,127.0546394,37.64335215,"µµºÀ±¸",4
10972,127.0544099,37.64242624,"µµºÀ±¸",4
10973,127.055083,37.64507746,"µµºÀ±¸",4
10974,127.0548394,37.64414117,"µµºÀ±¸",4
10975,127.0544017,37.64236596,"µµºÀ±¸",4
10976,127.0549235,37.64614498,"µµºÀ±¸",4
10977,127.0549534,37.64615498,"µµºÀ±¸",4
10978,127.055082,37.64603863,"µµºÀ±¸",4
10979,127.0548963,37.64802583,"µµºÀ±¸",4
10980,127.0550377,37.6473651,"µµºÀ±¸",4
10981,127.0551213,37.64682659,"µµºÀ±¸",4
10982,127.0546,37.64863329,"µµºÀ±¸",4
10983,127.0548963,37.64802583,"µµºÀ±¸",4
10984,127.0469164,37.65123343,"µµºÀ±¸",4
10985,127.0545692,37.64104158,"µµºÀ±¸",4
10986,127.0547986,37.64066796,"µµºÀ±¸",4
10987,127.0543423,37.64192469,"µµºÀ±¸",4
10988,127.054407,37.64157655,"µµºÀ±¸",4
10989,127.0545064,37.64122887,"µµºÀ±¸",4
